Date,Unemp_Hispanic,Unemp_Asian,Unemp_Black,Unemp_White,Unemp_Civilian,Unemp_Men,Unemp_Women,Unemp_White_Men,20-24,25-34,35-44,45-54,55 and up,"Unemp (>25, less than HS)","Unemp (>25, HS)","Unemp (>25, College)","Unemp (>25, Master)","Unemp (>25, Doctoral)"
2021-03-01,7.9,5.9,9.6,5.4,6.0,6.2,5.9,3.3480000000000003,10.3,6.7,5.1,4.5,4.5,8.2,6.7,3.7,3.6,1.6
2021-02-01,8.5,5.1,9.9,5.6,6.2,6.3,6.1,3.527999999999999,9.6,6.4,5.7,4.9,5.3,10.1,7.2,3.8,3.6,1.6
2021-01-01,8.6,6.8,9.2,5.7,6.3,6.4,6.3,3.6480000000000006,9.7,6.8,5.7,4.9,5.3,9.1,7.1,4.0,3.7,2.3
2020-12-01,9.3,5.8,9.9,6.0,6.7,6.7,6.7,4.02,11.2,6.6,5.5,5.3,6.0,9.8,7.8,3.8,3.5,1.4
2020-11-01,8.4,6.7,10.3,5.9,6.7,6.9,6.4,4.071000000000001,10.7,7.0,5.6,5.5,5.8,9.2,7.8,4.2,3.5,1.9
2020-10-01,8.8,7.5,10.8,6.0,6.9,7.0,6.8,4.2,10.9,7.3,5.8,6.0,5.5,9.9,8.1,4.2,3.6,1.9
2020-09-01,10.3,8.8,12.0,7.0,7.8,7.7,8.0,5.39,12.5,8.6,6.2,6.4,6.6,10.7,9.0,4.7,3.9,2.0
2020-08-01,10.5,10.7,12.8,7.4,8.4,8.3,8.6,6.142000000000001,14.1,9.6,6.4,6.2,7.6,12.6,9.8,5.3,4.9,3.7
2020-07-01,12.7,12.2,14.4,9.2,10.2,9.8,10.6,9.015999999999998,18.1,11.3,8.0,7.8,8.7,15.1,10.8,6.7,6.0,3.6
2020-06-01,14.5,13.9,15.3,10.1,11.1,10.5,11.7,10.604999999999999,19.6,11.7,9.0,8.4,9.6,16.4,12.2,6.9,5.6,4.5
2020-05-01,17.6,14.8,16.7,12.3,13.3,12.2,14.5,15.006,23.1,13.4,10.1,10.7,11.8,19.6,15.3,7.4,5.6,3.5
2020-04-01,18.9,14.3,16.7,14.1,14.8,13.6,16.1,19.176,25.6,14.6,11.5,12.3,13.6,21.0,17.3,8.4,6.7,3.2
2020-03-01,6.0,4.1,6.8,3.9,4.4,4.4,4.4,1.7160000000000002,8.6,4.2,3.4,3.2,3.3,6.9,4.3,2.5,2.5,1.9
2020-02-01,4.4,2.5,6.0,3.0,3.5,3.5,3.4,1.05,6.3,3.7,2.7,2.5,2.6,5.8,3.5,1.9,1.7,1.2
2020-01-01,4.3,3.2,6.1,3.0,3.5,3.5,3.5,1.05,6.6,3.8,2.7,2.4,2.6,5.7,3.7,2.0,2.0,0.9
2019-12-01,4.3,2.4,6.2,3.1,3.6,3.5,3.6,1.085,6.6,3.7,2.8,2.5,2.4,5.3,3.7,1.9,1.8,1.1
2019-11-01,4.3,2.6,5.7,3.3,3.6,3.6,3.6,1.1879999999999997,6.7,3.7,2.8,2.6,2.7,5.4,3.8,2.0,2.1,1.1
2019-10-01,4.2,2.8,5.6,3.3,3.6,3.7,3.5,1.2209999999999999,6.4,3.8,2.7,2.6,2.7,5.7,3.8,2.1,2.0,0.6
2019-09-01,4.0,2.4,5.4,3.2,3.5,3.6,3.3,1.1520000000000001,6.4,3.5,2.6,2.8,2.4,5.0,3.6,2.0,1.8,0.9
2019-08-01,4.2,2.9,5.2,3.4,3.7,3.7,3.6,1.258,7.1,3.6,2.8,2.8,2.6,5.4,3.6,2.1,2.5,1.6
2019-07-01,4.4,3.0,5.6,3.3,3.6,3.7,3.6,1.2209999999999999,6.5,3.7,2.7,2.6,2.6,5.0,3.6,2.2,2.9,0.9
2019-06-01,4.3,2.3,6.0,3.3,3.6,3.6,3.6,1.1879999999999997,5.9,3.5,2.8,2.8,3.0,5.3,4.0,2.1,2.4,1.2
2019-05-01,4.1,2.3,6.1,3.3,3.7,3.7,3.6,1.2209999999999999,6.9,3.5,2.7,2.6,2.8,5.2,3.6,2.2,1.7,1.0
2019-04-01,4.1,2.1,6.6,3.2,3.7,3.9,3.5,1.248,6.6,3.9,2.7,2.6,2.6,5.3,3.5,2.1,1.5,0.9
2019-03-01,4.5,3.0,6.5,3.3,3.8,3.9,3.7,1.287,7.1,3.9,2.8,2.8,2.6,5.8,3.6,2.0,1.8,1.1
2019-02-01,4.3,3.2,7.0,3.2,3.8,3.8,3.8,1.216,7.1,4.0,2.6,2.8,2.7,5.4,3.6,2.2,1.8,1.4
2019-01-01,4.8,3.2,6.9,3.5,4.0,4.0,3.9,1.4000000000000001,7.5,3.9,2.9,2.9,3.2,5.8,3.6,2.4,2.2,1.3
2018-12-01,4.5,3.1,6.8,3.4,3.9,4.0,3.8,1.3599999999999999,7.4,4.0,2.8,2.9,3.0,5.9,3.8,2.2,2.1,1.3
2018-11-01,4.6,2.7,6.2,3.4,3.8,3.7,3.8,1.258,6.9,3.8,3.0,2.7,2.9,5.7,3.6,2.2,2.0,0.9
2018-10-01,4.4,3.1,6.4,3.3,3.8,3.8,3.7,1.254,7.0,3.7,3.0,2.8,2.9,6.0,4.1,2.0,1.9,1.0
2018-09-01,4.6,3.5,6.2,3.3,3.7,3.8,3.6,1.254,7.0,3.6,2.9,2.7,2.8,5.8,3.8,2.0,1.9,1.6
2018-08-01,4.7,3.0,6.2,3.4,3.8,3.9,3.8,1.3259999999999998,6.8,4.1,2.9,2.5,3.0,5.6,3.9,2.0,2.9,1.8
2018-07-01,4.5,3.3,6.4,3.3,3.8,3.8,3.8,1.254,6.7,3.5,2.9,2.8,3.0,5.0,4.1,2.2,3.0,1.6
2018-06-01,4.6,3.4,6.5,3.5,4.0,4.1,3.9,1.4349999999999998,7.3,3.9,3.1,3.1,3.1,5.5,4.2,2.3,2.6,1.9
2018-05-01,4.8,2.0,5.8,3.5,3.8,4.0,3.7,1.4000000000000001,6.9,3.9,2.9,2.8,2.8,5.3,4.0,2.1,1.7,1.6
2018-04-01,4.8,2.7,6.5,3.6,4.0,4.2,3.9,1.5120000000000002,6.9,4.3,3.0,2.9,3.0,5.8,4.3,2.1,1.6,1.5
2018-03-01,4.9,3.0,6.6,3.5,4.0,4.0,4.0,1.4000000000000001,6.5,4.0,3.2,2.8,3.1,5.4,4.2,2.2,1.8,2.2
2018-02-01,4.9,3.0,6.8,3.6,4.1,4.0,4.1,1.44,6.8,4.2,3.1,2.9,3.2,5.7,4.3,2.2,2.2,2.0
2018-01-01,4.9,3.1,7.5,3.5,4.0,4.1,4.0,1.4349999999999998,7.1,4.2,3.0,2.9,3.0,5.5,4.4,2.1,2.3,1.5
2017-12-01,5.0,2.4,6.9,3.7,4.1,4.1,4.1,1.517,7.3,4.5,3.0,2.7,3.3,6.3,4.2,2.2,1.8,1.6
2017-11-01,4.9,3.0,7.5,3.7,4.2,4.3,4.1,1.591,7.5,4.4,3.2,2.8,3.2,5.2,4.4,2.1,1.8,1.4
2017-10-01,5.0,2.9,7.6,3.6,4.1,4.3,4.0,1.548,7.4,4.5,3.1,2.8,3.1,6.0,4.3,2.1,1.7,1.8
2017-09-01,5.1,3.5,7.2,3.7,4.2,4.3,4.2,1.591,7.6,4.4,3.2,3.1,3.2,6.9,4.4,2.3,2.0,1.5
2017-08-01,5.1,4.0,7.5,3.9,4.4,4.5,4.3,1.755,7.1,4.8,3.4,3.5,3.1,6.1,5.1,2.4,2.9,2.4
2017-07-01,5.1,4.0,7.2,3.7,4.3,4.3,4.1,1.591,7.2,4.6,3.4,3.1,3.1,7.1,4.5,2.3,2.8,1.7
2017-06-01,5.0,3.8,7.1,3.8,4.3,4.3,4.3,1.6340000000000001,7.2,4.4,3.3,3.6,3.1,6.5,4.6,2.3,2.8,0.9
2017-05-01,5.2,3.5,7.6,3.8,4.4,4.3,4.5,1.6340000000000001,6.5,4.9,3.4,3.3,3.2,6.2,4.8,2.4,2.1,0.7
2017-04-01,5.2,3.1,7.8,3.9,4.5,4.5,4.5,1.755,7.5,4.4,3.7,3.5,3.2,6.4,4.6,2.5,2.0,0.8
2017-03-01,5.0,3.2,7.9,3.9,4.4,4.5,4.3,1.755,7.3,4.5,3.9,3.1,3.3,6.5,4.8,2.4,2.2,1.4
2017-02-01,5.6,3.5,8.0,4.0,4.6,4.6,4.6,1.8399999999999999,8.0,4.7,4.1,3.2,3.4,7.7,4.8,2.4,1.9,2.1
2017-01-01,5.8,3.8,7.4,4.2,4.7,4.7,4.7,1.974,7.9,4.9,3.9,3.2,3.5,7.4,5.2,2.5,2.4,1.2
2016-12-01,5.8,2.6,8.0,4.2,4.7,4.8,4.6,2.016,8.2,4.7,4.0,3.3,3.6,7.5,5.1,2.5,2.1,1.9
2016-11-01,5.6,3.0,8.2,4.2,4.7,4.9,4.6,2.0580000000000003,8.3,4.9,3.6,3.5,3.6,7.9,5.0,2.4,1.9,1.2
2016-10-01,5.7,3.3,8.5,4.4,4.9,5.0,4.7,2.1999999999999997,8.6,5.1,3.9,3.5,3.7,7.5,5.5,2.6,2.1,2.0
2016-09-01,6.2,3.8,8.5,4.4,5.0,5.1,4.8,2.244,8.2,5.2,4.2,3.6,3.6,8.7,5.2,2.5,2.6,1.5
2016-08-01,5.6,4.2,8.0,4.4,4.9,5.0,4.8,2.1999999999999997,8.1,5.1,4.0,3.6,3.5,7.4,5.0,2.6,3.0,2.1
2016-07-01,5.4,4.1,8.2,4.2,4.8,5.0,4.5,2.1,8.8,5.0,3.4,3.4,3.6,6.5,5.1,2.4,3.2,2.0
2016-06-01,6.0,3.7,8.7,4.3,4.9,4.9,4.8,2.107,8.4,5.2,3.8,3.5,3.5,7.6,5.1,2.5,2.6,1.4
2016-05-01,5.7,3.9,8.2,4.2,4.8,4.8,4.8,2.016,8.3,5.1,3.6,3.5,3.4,7.4,5.1,2.5,1.9,2.1
2016-04-01,6.2,3.6,8.8,4.4,5.1,5.1,5.0,2.244,9.1,5.2,4.1,3.6,3.7,7.6,5.5,2.5,1.8,1.6
2016-03-01,5.6,3.9,8.9,4.3,5.0,4.9,5.1,2.107,8.6,5.2,3.8,3.6,3.9,7.3,5.3,2.6,2.5,1.6
2016-02-01,5.5,3.9,8.6,4.2,4.9,4.9,4.8,2.0580000000000003,8.6,5.0,3.7,3.5,3.8,7.0,5.1,2.5,2.2,1.0
2016-01-01,5.9,3.7,8.5,4.2,4.8,4.8,4.9,2.016,7.8,5.0,3.9,3.5,3.7,7.1,5.1,2.5,2.4,1.3
2015-12-01,6.2,4.0,8.5,4.4,5.0,5.1,4.9,2.244,9.2,5.3,4.0,3.7,3.2,6.4,5.6,2.5,2.3,1.6
2015-11-01,6.4,3.9,9.4,4.4,5.1,5.2,5.0,2.2880000000000003,9.7,5.5,4.0,3.4,3.7,6.8,5.4,2.5,2.5,1.4
2015-10-01,6.3,3.5,9.0,4.4,5.0,5.1,5.0,2.244,9.2,5.3,4.1,3.7,3.5,7.6,5.2,2.5,2.4,1.6
2015-09-01,6.2,3.5,9.3,4.4,5.0,5.1,5.0,2.244,9.2,5.1,4.0,3.4,3.8,7.9,5.3,2.5,2.2,2.1
2015-08-01,6.6,3.4,9.4,4.4,5.1,5.1,5.0,2.244,9.1,5.1,3.8,3.7,3.8,7.9,5.5,2.4,2.6,1.4
2015-07-01,6.9,4.2,9.1,4.5,5.2,5.2,5.2,2.34,9.7,5.5,4.1,3.7,3.7,8.3,5.5,2.5,3.3,1.6
2015-06-01,6.7,4.1,9.7,4.6,5.3,5.3,5.1,2.4379999999999997,9.7,5.6,4.0,3.4,3.7,8.2,5.4,2.5,2.6,2.1
2015-05-01,6.8,3.9,10.3,4.8,5.6,5.7,5.5,2.7359999999999998,10.3,5.8,4.5,3.9,3.8,8.7,5.8,2.8,2.1,1.6
2015-04-01,6.8,4.2,9.7,4.7,5.4,5.5,5.4,2.585,9.7,5.8,4.3,3.9,4.0,8.4,5.5,2.7,2.1,2.0
2015-03-01,6.8,3.1,9.9,4.8,5.4,5.6,5.3,2.6879999999999997,10.7,5.7,4.1,3.7,3.9,8.6,5.3,2.4,1.9,1.7
2015-02-01,6.8,4.1,10.1,4.7,5.5,5.6,5.3,2.632,10.0,5.4,4.4,3.9,4.2,8.2,5.4,2.7,2.5,2.0
2015-01-01,6.7,4.1,10.3,4.9,5.7,5.8,5.5,2.842,9.6,5.9,4.4,4.2,4.1,8.3,5.4,2.8,2.7,1.8
2014-12-01,6.4,4.2,10.6,4.7,5.6,5.7,5.4,2.6790000000000003,10.5,5.8,4.3,4.0,3.9,8.6,5.3,2.8,2.5,1.9
2014-11-01,6.6,4.8,10.9,5.0,5.8,5.9,5.8,2.9499999999999997,10.8,6.0,4.4,4.2,4.5,8.6,5.7,3.2,2.6,2.2
2014-10-01,6.8,5.0,10.6,4.9,5.7,5.6,5.9,2.744,10.3,6.1,4.4,4.0,4.1,8.1,5.7,3.0,2.7,1.7
2014-09-01,6.8,4.3,11.0,5.1,5.9,5.9,6.0,3.009,11.6,6.3,4.4,4.1,3.9,8.5,5.4,2.9,2.7,1.5
2014-08-01,7.4,4.5,11.4,5.3,6.1,6.3,6.0,3.3390000000000004,11.0,6.8,4.8,4.1,4.5,9.2,6.1,3.2,3.3,2.5
2014-07-01,7.7,4.5,11.6,5.3,6.2,6.2,6.1,3.286,11.0,6.5,4.8,4.1,4.5,9.5,6.1,3.1,3.2,1.8
2014-06-01,7.8,5.1,11.0,5.3,6.1,6.3,5.8,3.3390000000000004,10.5,6.5,4.7,4.2,4.5,9.2,5.9,3.3,3.0,2.8
2014-05-01,7.7,5.3,11.4,5.4,6.3,6.4,6.2,3.456,11.1,6.6,5.0,4.5,4.6,9.2,6.5,3.2,2.7,2.3
2014-04-01,7.2,5.7,11.6,5.3,6.2,6.4,6.1,3.392,10.8,6.7,4.9,4.6,4.7,8.7,6.2,3.3,2.7,1.6
2014-03-01,7.9,5.4,12.1,5.8,6.7,6.7,6.6,3.8859999999999997,12.4,6.9,5.2,4.9,4.7,9.4,6.3,3.4,3.0,2.4
2014-02-01,8.2,6.0,11.8,5.8,6.7,6.9,6.4,4.002,12.0,7.1,5.0,5.1,4.5,9.8,6.4,3.4,2.7,2.4
2014-01-01,8.3,4.8,12.1,5.7,6.6,6.8,6.3,3.8759999999999994,11.9,6.8,5.0,5.0,4.5,9.4,6.5,3.3,3.0,1.7
2013-12-01,8.3,4.1,11.9,5.9,6.7,6.8,6.6,4.0120000000000005,10.8,6.9,5.4,5.0,5.1,9.8,7.0,3.3,2.8,1.4
2013-11-01,8.7,5.3,12.3,6.1,6.9,7.2,6.7,4.392,11.6,7.3,5.7,5.5,4.9,10.7,7.2,3.4,3.1,1.4
2013-10-01,9.1,5.2,12.8,6.3,7.2,7.5,6.8,4.725,12.2,7.1,5.7,5.8,5.5,10.9,7.2,3.7,3.3,2.5
2013-09-01,8.8,5.3,13.0,6.3,7.2,7.7,6.7,4.851,12.8,7.4,5.6,5.6,5.2,10.5,7.6,3.7,3.1,2.0
2013-08-01,9.2,5.1,12.8,6.4,7.2,7.7,6.7,4.928000000000001,13.2,7.7,5.6,5.4,5.0,11.1,7.4,3.4,3.3,2.5
2013-07-01,9.4,5.7,12.6,6.5,7.3,7.7,6.8,5.005000000000001,12.4,7.5,5.9,5.6,5.0,10.8,7.5,3.8,4.1,3.3
2013-06-01,9.1,5.0,14.2,6.6,7.5,7.7,7.3,5.082,13.5,7.6,5.9,5.8,5.4,10.7,7.7,3.8,4.1,2.1
2013-05-01,9.0,4.3,13.4,6.7,7.5,7.9,7.1,5.293,13.3,7.2,6.0,5.9,5.3,11.0,7.3,3.9,3.4,1.9
2013-04-01,9.0,5.1,13.3,6.7,7.6,7.8,7.3,5.226,13.4,7.5,5.9,5.9,5.5,11.6,7.5,3.9,3.0,1.8
2013-03-01,9.3,5.0,13.0,6.7,7.5,7.6,7.5,5.092,13.1,7.5,6.1,5.7,5.5,11.1,7.7,3.8,3.2,1.9
2013-02-01,9.7,6.1,13.8,6.8,7.7,7.8,7.6,5.303999999999999,12.9,7.7,6.2,5.6,5.7,11.3,7.9,3.9,3.8,2.5
2013-01-01,9.7,6.5,13.7,7.1,8.0,8.2,7.8,5.821999999999999,14.2,7.7,6.5,6.0,6.0,12.0,8.1,3.8,3.5,2.7
2012-12-01,9.6,6.6,14.0,6.9,7.9,7.9,7.9,5.4510000000000005,13.8,7.8,6.6,5.8,5.9,11.8,8.0,4.0,3.4,2.0
2012-11-01,9.9,6.4,13.3,6.8,7.7,7.9,7.6,5.372,12.9,7.7,6.2,6.0,5.8,12.0,8.0,3.9,3.3,2.1
2012-10-01,10.0,4.9,14.1,6.9,7.8,7.9,7.6,5.4510000000000005,13.1,8.1,6.2,6.0,5.9,12.1,8.3,3.7,3.3,2.2
2012-09-01,9.7,4.8,13.6,7.0,7.8,8.0,7.6,5.6000000000000005,12.3,8.0,6.3,6.0,5.9,11.7,8.5,4.0,3.3,2.3
2012-08-01,10.1,5.9,13.8,7.2,8.1,8.3,7.8,5.976000000000001,13.9,8.2,6.6,6.3,5.8,11.8,8.6,4.1,4.2,2.8
2012-07-01,10.2,6.2,14.2,7.3,8.2,8.3,8.0,6.059,13.4,8.1,6.7,6.5,6.2,12.4,8.5,4.1,4.3,2.7
2012-06-01,10.9,6.3,14.5,7.3,8.2,8.4,7.9,6.132,13.6,8.2,7.0,6.4,6.2,12.6,8.6,4.0,3.5,2.6
2012-05-01,10.9,5.2,13.5,7.4,8.2,8.4,7.9,6.216000000000001,13.0,8.2,6.7,6.3,6.5,12.9,8.3,3.9,2.9,2.5
2012-04-01,10.3,5.2,13.3,7.4,8.2,8.3,8.0,6.142000000000001,13.3,8.2,6.6,6.2,6.3,12.5,8.0,4.0,3.2,2.1
2012-03-01,10.6,6.2,14.0,7.3,8.2,8.4,8.0,6.132,13.0,8.7,6.4,6.3,6.2,12.8,8.1,4.1,3.5,2.5
2012-02-01,10.9,6.3,14.0,7.4,8.3,8.4,8.1,6.216000000000001,13.8,8.6,6.8,6.5,5.8,13.1,8.3,4.2,3.7,3.1
2012-01-01,10.7,6.7,13.6,7.4,8.3,8.4,8.2,6.216000000000001,13.3,9.0,6.8,6.4,5.9,13.0,8.5,4.3,3.9,3.4
2011-12-01,11.1,6.8,15.4,7.5,8.5,8.7,8.3,6.525,14.3,9.3,6.8,6.5,6.2,13.7,8.7,4.1,3.6,3.5
2011-11-01,11.2,6.5,15.6,7.7,8.6,8.9,8.3,6.853000000000001,14.3,9.1,7.0,6.6,6.3,12.8,8.8,4.4,3.8,3.2
2011-10-01,11.3,7.3,14.6,7.9,8.8,9.2,8.4,7.268,13.9,9.5,7.2,6.9,7.0,13.5,9.4,4.3,3.6,3.3
2011-09-01,11.2,7.8,15.9,7.9,9.0,9.3,8.7,7.347,14.6,9.5,7.5,7.1,6.6,14.3,9.4,4.2,3.6,2.1
2011-08-01,11.2,7.1,16.4,7.9,9.0,9.4,8.5,7.426000000000001,14.5,9.4,7.7,7.0,6.6,14.1,9.3,4.2,3.9,1.9
2011-07-01,11.2,7.7,15.9,8.0,9.0,9.5,8.4,7.6,14.5,9.6,7.0,7.1,6.8,14.5,9.1,4.2,3.6,2.3
2011-06-01,11.5,6.8,16.2,8.1,9.1,9.6,8.5,7.776,14.3,9.6,7.7,7.3,6.9,14.4,10.0,4.3,3.7,2.0
2011-05-01,11.6,7.0,16.3,7.9,9.0,9.5,8.5,7.504999999999999,14.8,9.5,7.5,7.2,6.7,14.5,9.6,4.5,3.8,1.7
2011-04-01,11.9,6.4,16.5,8.1,9.1,9.6,8.5,7.776,14.9,9.8,7.4,7.2,6.5,14.7,9.9,4.5,3.1,2.0
2011-03-01,11.6,7.1,15.8,8.0,9.0,9.5,8.4,7.6,15.0,9.3,7.2,7.2,6.5,14.1,9.7,4.4,3.6,2.7
2011-02-01,11.8,6.8,15.5,8.1,9.0,9.5,8.5,7.695,15.3,9.5,7.4,7.1,6.5,14.0,9.7,4.3,3.4,2.6
2011-01-01,12.3,6.9,15.8,8.1,9.1,9.7,8.5,7.856999999999998,15.2,9.3,7.4,7.2,6.7,14.3,9.5,4.3,3.7,2.6
2010-12-01,12.9,7.2,15.5,8.5,9.3,10.0,8.5,8.5,15.1,9.9,7.7,7.5,6.8,15.0,9.8,4.8,3.5,3.2
2010-11-01,12.9,7.6,16.2,8.9,9.8,10.5,9.0,9.345,16.1,10.4,7.8,8.1,7.2,15.4,10.0,5.0,3.9,2.5
2010-10-01,12.3,7.1,15.6,8.6,9.4,10.1,8.7,8.686,15.3,9.6,7.8,7.6,7.1,15.0,9.8,4.6,3.8,2.0
2010-09-01,12.3,6.4,16.0,8.6,9.5,10.2,8.6,8.771999999999998,14.8,9.8,8.3,7.5,7.1,15.6,9.7,4.5,4.4,2.8
2010-08-01,12.0,7.2,15.9,8.6,9.5,10.3,8.6,8.857999999999999,14.7,9.7,7.7,8.0,7.4,14.1,10.0,4.6,4.9,2.3
2010-07-01,12.2,8.2,15.6,8.5,9.4,10.3,8.5,8.755000000000003,15.5,9.8,7.9,7.4,6.8,13.5,10.0,4.5,4.9,1.9
2010-06-01,12.3,7.7,15.2,8.6,9.4,10.4,8.3,8.943999999999999,15.2,10.2,7.8,7.5,6.8,14.2,10.6,4.4,4.0,1.3
2010-05-01,12.0,7.5,15.5,8.7,9.6,10.4,8.8,9.047999999999998,14.7,10.6,7.9,7.6,7.0,14.6,10.9,4.6,3.3,1.5
2010-04-01,12.5,6.8,16.6,9.0,9.9,10.9,8.8,9.81,17.2,10.3,8.2,7.8,7.0,14.7,10.8,4.8,3.5,1.3
2010-03-01,12.9,7.5,16.8,8.9,9.9,10.9,8.7,9.701,15.8,10.2,8.6,7.9,6.9,14.9,11.0,4.9,3.9,1.4
2010-02-01,12.7,8.4,16.1,8.9,9.8,10.9,8.6,9.701,15.8,10.0,8.8,7.6,7.2,15.8,10.7,4.9,4.2,1.2
2010-01-01,12.9,8.4,16.5,8.8,9.8,11.0,8.4,9.680000000000001,15.9,10.0,8.5,7.8,6.9,15.3,10.2,4.9,4.4,1.9
2009-12-01,12.8,8.4,16.1,9.0,9.9,10.9,8.7,9.81,15.5,10.0,8.7,7.8,7.2,15.0,10.6,4.9,3.9,2.7
2009-11-01,12.4,7.3,15.7,9.2,9.9,11.0,8.6,10.12,16.0,10.3,8.6,7.6,7.0,14.7,10.3,4.8,4.2,2.0
2009-10-01,12.8,7.5,15.8,9.2,10.0,11.1,8.7,10.212,15.8,10.6,9.0,7.7,6.9,15.2,11.0,4.7,3.9,2.0
2009-09-01,12.6,7.4,15.3,8.9,9.8,10.9,8.5,9.701,15.3,10.4,8.6,7.9,6.7,14.9,10.6,5.0,4.2,2.8
2009-08-01,13.0,7.5,14.8,8.9,9.6,10.7,8.3,9.523000000000001,15.2,10.4,8.2,7.6,6.8,15.6,9.7,4.8,4.5,2.2
2009-07-01,12.5,8.3,14.8,8.7,9.5,10.5,8.3,9.135,15.1,10.1,7.9,7.4,6.8,15.3,9.5,4.8,5.0,3.6
2009-06-01,12.1,8.2,14.8,8.7,9.5,10.6,8.3,9.221999999999998,15.1,10.0,8.1,7.3,7.0,15.6,9.7,4.8,4.1,3.5
2009-05-01,12.3,6.7,15.0,8.5,9.4,10.6,8.0,9.01,15.0,10.3,8.1,6.9,6.7,15.2,10.0,4.8,3.3,2.7
