Date,Unemp_Hispanic,Unemp_Asian,Unemp_Black,Unemp_White,Unemp_Civilian,Unemp_Men,Unemp_Women,Unemp_White_Men,20-24,25-34,35-44,45-54,55 and up,"Unemp (>25, less than HS)","Unemp (>25, HS)","Unemp (>25, College)","Unemp (>25, Master)","Unemp (>25, Doctoral)"
2009-04-01,11.4,6.6,15.0,8.1,9.0,10.1,7.6,8.181,14.4,9.8,7.7,6.7,6.5,14.9,9.5,4.4,3.6,1.7
2009-03-01,11.7,6.4,13.7,8.0,8.7,9.7,7.6,7.759999999999999,14.0,9.3,7.3,6.8,6.3,14.0,9.2,4.3,3.6,1.8
2009-02-01,11.3,6.9,13.7,7.6,8.3,9.2,7.3,6.991999999999998,13.2,9.1,6.9,6.4,5.8,13.2,8.5,4.1,3.5,2.0
2009-01-01,10.1,6.2,12.7,7.1,7.8,8.6,7.0,6.106,12.5,8.3,6.7,6.0,5.4,12.4,8.2,3.9,3.5,2.6
2008-12-01,9.4,5.1,12.1,6.7,7.3,8.0,6.5,5.36,12.3,7.6,5.9,5.6,5.0,11.1,7.8,3.6,3.4,2.1
2008-11-01,8.7,4.8,11.5,6.2,6.8,7.4,6.2,4.588,11.2,7.1,5.5,5.1,4.8,10.8,7.0,3.2,3.0,2.4
2008-10-01,8.8,3.8,11.4,5.9,6.5,7.1,5.9,4.189,10.8,6.7,5.4,4.6,4.5,10.3,6.4,3.1,2.9,2.6
2008-09-01,8.0,3.8,11.3,5.4,6.1,6.7,5.5,3.6180000000000003,11.0,6.2,5.1,4.3,4.2,9.8,6.2,2.6,2.4,2.0
2008-08-01,8.0,4.4,10.6,5.4,6.1,6.3,5.9,3.402,10.7,6.2,5.1,4.3,4.2,9.7,5.8,2.8,2.7,2.3
2008-07-01,7.5,4.0,10.0,5.2,5.8,6.2,5.3,3.2240000000000006,10.2,5.7,4.7,3.8,3.7,8.6,5.4,2.5,2.7,2.4
2008-06-01,7.6,4.5,9.4,5.0,5.6,5.8,5.3,2.9000000000000004,10.0,5.4,4.4,3.8,3.3,8.7,5.1,2.4,2.5,2.0
2008-05-01,6.9,3.8,9.6,4.8,5.4,5.6,5.2,2.6879999999999997,10.2,5.2,4.2,3.8,3.2,8.1,5.0,2.2,2.2,1.7
2008-04-01,7.1,3.2,8.6,4.4,5.0,5.2,4.8,2.2880000000000003,8.7,5.1,3.9,3.7,3.0,7.7,5.0,2.1,1.6,1.5
2008-03-01,6.9,3.6,9.2,4.5,5.1,5.2,5.0,2.34,9.4,5.3,3.8,3.5,3.4,8.4,5.1,2.1,1.6,1.7
2008-02-01,6.2,3.0,8.4,4.4,4.9,5.0,4.7,2.1999999999999997,9.0,4.9,3.6,3.4,3.3,7.4,4.7,2.0,1.7,1.8
2008-01-01,6.3,3.2,9.1,4.4,5.0,5.2,4.8,2.2880000000000003,8.9,5.1,3.6,3.4,3.3,7.7,4.7,2.1,1.8,1.7
2007-12-01,6.3,3.7,9.0,4.4,5.0,5.1,4.9,2.244,9.4,4.9,3.8,3.5,3.2,7.7,4.7,2.1,1.6,2.2
2007-11-01,5.9,3.6,8.5,4.2,4.7,4.8,4.6,2.016,8.3,4.7,3.6,3.3,3.0,7.7,4.5,2.2,1.7,2.5
2007-10-01,5.7,3.7,8.5,4.1,4.7,4.8,4.6,1.9679999999999995,8.6,4.7,3.4,3.4,3.1,7.3,4.6,2.1,1.7,1.7
2007-09-01,5.9,3.2,8.0,4.2,4.7,4.8,4.5,2.016,9.0,4.8,3.3,3.1,3.1,7.6,4.5,2.0,1.9,1.7
2007-08-01,5.5,3.4,7.6,4.2,4.6,4.7,4.6,1.974,8.4,4.6,3.6,3.1,3.2,6.5,4.4,2.1,2.6,1.4
2007-07-01,5.9,3.0,8.1,4.2,4.7,4.7,4.6,1.974,8.3,4.6,3.8,3.2,3.2,7.3,4.6,2.1,2.3,1.2
2007-06-01,5.5,3.1,8.5,4.1,4.6,4.7,4.4,1.9269999999999998,8.0,4.6,3.3,3.0,3.1,6.7,4.1,2.0,2.0,1.3
2007-05-01,5.8,2.9,8.3,3.9,4.4,4.6,4.3,1.7939999999999998,7.2,4.4,3.3,3.1,3.2,6.6,4.4,2.0,1.6,0.5
2007-04-01,5.6,3.3,8.3,4.0,4.5,4.6,4.4,1.8399999999999999,7.8,4.4,3.4,3.1,3.1,7.1,4.1,1.9,1.3,0.9
2007-03-01,5.0,3.0,8.4,3.8,4.4,4.5,4.3,1.7099999999999997,7.7,4.3,3.2,3.1,3.1,6.9,4.0,1.8,1.8,0.6
2007-02-01,5.1,2.7,8.0,4.1,4.5,4.7,4.3,1.9269999999999998,7.6,4.9,3.3,3.2,3.1,7.3,4.3,1.9,1.7,1.3
2007-01-01,5.5,3.2,7.9,4.2,4.6,4.7,4.5,1.974,8.1,4.9,3.4,3.0,3.3,6.9,4.3,2.1,1.7,1.3
2006-12-01,5.0,2.4,8.3,3.9,4.4,4.5,4.4,1.755,7.8,4.3,3.7,2.9,3.0,6.7,4.3,1.8,1.5,1.1
2006-11-01,5.1,3.2,8.5,4.0,4.5,4.5,4.5,1.7999999999999998,8.5,4.4,3.5,2.8,3.0,6.6,4.3,1.8,1.6,1.4
2006-10-01,4.8,2.7,8.4,3.9,4.4,4.4,4.4,1.7160000000000002,8.4,4.6,2.9,2.7,3.0,5.8,4.1,1.9,1.7,1.2
2006-09-01,5.5,2.8,9.0,3.9,4.5,4.4,4.7,1.7160000000000002,7.9,4.5,3.5,3.0,2.9,6.4,4.1,2.1,2.1,1.2
2006-08-01,5.3,2.9,8.8,4.1,4.7,4.7,4.6,1.9269999999999998,8.2,4.4,3.8,3.3,2.9,6.8,4.6,1.8,2.0,1.4
2006-07-01,5.2,2.7,9.5,4.1,4.7,4.7,4.7,1.9269999999999998,8.4,4.8,3.6,3.2,3.1,7.1,4.5,2.0,2.3,1.3
2006-06-01,5.2,3.5,8.9,4.1,4.6,4.6,4.6,1.8859999999999995,7.8,4.6,3.5,3.2,3.0,7.1,4.1,2.1,1.6,1.7
2006-05-01,5.0,3.0,8.7,4.1,4.6,4.7,4.5,1.9269999999999998,8.1,4.8,3.5,3.3,3.0,7.0,4.3,2.1,1.6,1.3
2006-04-01,5.5,3.6,9.4,4.1,4.7,4.7,4.7,1.9269999999999998,8.2,4.9,3.8,3.2,3.0,6.9,4.4,2.2,1.7,1.2
2006-03-01,5.2,3.4,9.5,4.0,4.7,4.7,4.7,1.8800000000000001,7.8,4.8,3.8,3.2,2.6,6.9,4.1,2.2,1.6,1.5
2006-02-01,5.4,3.2,9.5,4.1,4.8,4.8,4.8,1.9679999999999995,8.6,5.2,3.6,3.2,2.9,7.1,4.4,2.2,1.8,1.4
2006-01-01,5.5,3.2,8.9,4.1,4.7,4.6,4.8,1.8859999999999995,8.2,4.6,3.7,3.2,3.1,7.0,4.4,2.1,1.5,1.8
2005-12-01,6.1,3.8,9.2,4.2,4.9,4.8,4.9,2.016,8.4,5.1,3.8,3.4,3.2,7.4,4.5,2.1,1.7,1.7
2005-11-01,6.1,3.6,10.6,4.3,5.0,5.0,5.1,2.15,8.3,5.1,3.9,3.6,3.2,7.4,4.8,2.3,1.6,1.5
2005-10-01,6.0,3.1,9.1,4.4,5.0,4.8,5.1,2.112,8.3,4.8,3.9,3.6,3.2,7.3,4.8,2.3,2.1,0.9
2005-09-01,6.4,4.1,9.4,4.4,5.0,5.0,5.1,2.1999999999999997,8.6,5.3,3.7,3.6,3.6,8.2,4.9,2.3,2.2,1.6
2005-08-01,5.8,3.6,9.7,4.2,4.9,4.9,4.9,2.0580000000000003,8.7,5.0,3.7,3.2,3.2,7.5,4.7,2.1,2.6,0.9
2005-07-01,5.5,5.2,9.2,4.2,5.0,4.9,5.1,2.0580000000000003,8.2,5.1,3.7,3.6,3.4,7.5,4.8,2.3,2.8,1.3
2005-06-01,5.7,4.0,10.2,4.3,5.0,5.0,5.1,2.15,8.7,5.2,3.8,3.4,3.1,6.9,4.8,2.3,2.1,2.5
2005-05-01,6.0,3.9,10.1,4.4,5.1,5.0,5.2,2.1999999999999997,8.8,5.1,3.9,3.5,3.3,7.8,4.5,2.4,1.7,2.0
2005-04-01,6.4,3.9,10.3,4.4,5.2,5.1,5.2,2.244,8.9,5.2,3.8,3.3,3.5,8.2,4.4,2.4,2.0,2.2
2005-03-01,5.8,3.9,10.5,4.5,5.2,5.3,5.1,2.385,9.2,5.3,3.8,3.4,3.5,7.8,4.7,2.4,2.0,1.4
2005-02-01,6.3,4.5,10.9,4.6,5.4,5.5,5.3,2.53,10.0,5.2,4.3,3.5,3.6,7.8,4.9,2.4,2.1,2.1
2005-01-01,6.0,4.2,10.6,4.5,5.3,5.4,5.1,2.43,9.5,5.2,4.1,3.6,3.5,7.7,4.7,2.4,2.1,1.6
2004-12-01,6.6,4.1,10.7,4.5,5.4,5.5,5.1,2.475,8.8,5.6,4.0,3.8,3.4,8.1,4.8,2.5,1.9,1.8
2004-11-01,6.7,4.2,10.7,4.6,5.4,5.5,5.2,2.53,9.1,5.5,4.0,3.7,3.7,8.0,4.8,2.5,2.2,1.5
2004-10-01,6.8,4.8,10.8,4.6,5.5,5.6,5.3,2.5759999999999996,9.7,5.4,4.1,3.6,3.8,8.4,4.8,2.5,2.1,1.2
2004-09-01,6.8,4.3,10.3,4.6,5.4,5.6,5.2,2.5759999999999996,9.4,5.1,4.5,3.6,3.7,8.7,4.7,2.6,2.5,1.8
2004-08-01,6.8,3.6,10.5,4.7,5.4,5.6,5.2,2.632,9.0,5.4,4.3,3.7,3.7,8.1,4.9,2.7,3.0,2.0
2004-07-01,6.8,4.3,11.0,4.7,5.5,5.5,5.5,2.585,9.3,5.6,4.3,3.7,3.5,8.2,5.0,2.6,2.9,2.1
2004-06-01,6.6,5.0,10.2,5.0,5.6,5.7,5.6,2.85,9.7,5.1,4.6,4.0,4.1,8.7,5.2,2.7,2.7,2.2
2004-05-01,6.9,4.2,10.1,4.9,5.6,5.8,5.4,2.842,9.7,5.6,4.3,3.8,4.0,8.8,5.1,2.9,2.7,1.8
2004-04-01,7.1,4.4,9.8,5.0,5.6,5.7,5.4,2.85,9.3,5.5,4.4,4.0,3.8,8.6,5.3,2.9,2.3,2.1
2004-03-01,7.6,4.2,10.3,5.1,5.8,5.8,5.8,2.9579999999999997,9.8,5.8,4.8,4.1,3.7,8.8,5.3,2.9,2.4,2.2
2004-02-01,7.4,4.7,9.7,4.9,5.6,5.6,5.5,2.744,9.5,5.7,4.5,3.9,3.8,8.6,5.0,2.9,2.9,1.6
2004-01-01,7.3,5.2,10.4,5.0,5.7,5.7,5.7,2.85,9.7,5.8,4.5,4.0,3.7,9.1,4.9,2.9,2.7,1.9
2003-12-01,6.7,5.3,10.1,5.0,5.7,5.8,5.6,2.9000000000000004,9.5,5.9,4.7,3.9,3.9,7.9,5.4,3.0,2.6,1.4
2003-11-01,7.4,5.2,10.2,5.2,5.8,6.2,5.4,3.2240000000000006,10.3,6.0,4.8,4.0,3.9,8.7,5.3,3.1,2.6,2.3
2003-10-01,7.5,6.1,11.4,5.1,6.0,6.2,5.7,3.1619999999999995,9.8,6.3,5.0,4.1,3.8,9.0,5.5,3.1,2.2,3.1
2003-09-01,7.3,6.2,11.1,5.3,6.1,6.4,5.8,3.392,10.5,6.3,4.8,4.2,4.0,8.6,5.3,3.2,3.2,3.1
2003-08-01,7.7,5.9,10.9,5.4,6.1,6.3,5.8,3.402,10.3,6.3,5.0,4.2,4.2,9.3,5.4,3.2,3.3,1.9
2003-07-01,8.0,6.2,10.9,5.4,6.2,6.6,5.7,3.5639999999999996,10.6,6.1,5.2,4.0,4.1,8.8,5.4,3.1,3.3,2.1
2003-06-01,8.3,7.8,11.5,5.5,6.3,6.7,5.9,3.685,10.4,6.3,5.3,4.0,4.4,9.4,5.7,3.1,3.6,2.0
2003-05-01,8.0,5.1,10.9,5.4,6.1,6.4,5.7,3.456,10.4,6.1,5.1,4.1,4.3,9.0,5.6,3.0,3.0,1.8
2003-04-01,7.6,5.8,10.9,5.3,6.0,6.4,5.7,3.392,10.2,5.9,4.8,4.2,4.2,8.5,5.7,3.0,3.1,1.6
2003-03-01,7.8,6.5,10.3,5.1,5.9,6.1,5.7,3.1109999999999993,9.1,5.8,4.8,4.4,3.9,8.6,5.5,3.1,2.5,2.6
2003-02-01,7.7,6.0,10.7,5.1,5.9,6.1,5.6,3.1109999999999993,9.5,5.8,5.2,4.0,3.9,8.9,5.4,3.0,2.3,1.6
2003-01-01,7.9,5.6,10.5,5.2,5.8,6.2,5.4,3.2240000000000006,9.4,6.0,4.6,3.9,4.1,8.8,5.2,3.0,2.7,1.7
2002-12-01,7.9,5.9,11.3,5.1,6.0,6.2,5.7,3.1619999999999995,9.8,6.1,4.7,4.1,4.3,8.9,5.3,2.9,2.8,2.1
2002-11-01,7.8,5.6,10.7,5.1,5.9,6.1,5.6,3.1109999999999993,9.6,6.0,4.9,4.0,3.6,9.0,5.2,2.9,2.7,1.3
2002-10-01,7.9,5.6,9.8,5.1,5.7,5.8,5.6,2.9579999999999997,10.0,5.7,4.8,3.9,3.9,8.7,4.9,3.0,2.8,1.3
2002-09-01,7.4,5.4,9.7,5.1,5.7,5.9,5.5,3.009,9.4,5.7,4.6,3.9,3.8,7.8,5.0,2.9,3.4,1.7
2002-08-01,7.5,6.5,9.8,5.1,5.7,5.9,5.5,3.009,9.5,5.8,4.4,4.0,3.9,8.4,5.2,2.8,3.8,1.4
2002-07-01,7.4,6.2,9.8,5.2,5.8,5.9,5.7,3.068,9.7,5.8,4.6,4.2,3.7,8.6,5.1,3.0,3.7,1.6
2002-06-01,7.4,6.9,10.5,5.1,5.8,6.0,5.6,3.06,9.3,5.9,4.3,4.4,3.9,7.8,5.4,3.0,3.2,1.2
2002-05-01,7.1,5.9,10.2,5.1,5.8,5.8,5.7,2.9579999999999997,9.0,5.9,4.7,4.3,3.9,8.3,5.5,2.9,2.6,2.0
2002-04-01,8.0,5.9,10.7,5.2,5.9,6.0,5.9,3.12,10.0,6.1,4.7,4.0,4.0,9.1,5.5,2.9,2.4,1.6
2002-03-01,7.5,5.6,10.5,5.0,5.7,5.9,5.6,2.9499999999999997,10.3,5.8,4.5,3.9,3.6,8.1,5.4,2.8,2.0,1.6
2002-02-01,7.0,5.6,9.9,5.0,5.7,5.8,5.5,2.9000000000000004,9.7,5.8,4.4,3.9,3.9,8.3,5.3,2.9,2.5,1.9
2002-01-01,7.8,5.6,10.0,5.1,5.7,5.8,5.5,2.9579999999999997,9.8,5.8,4.6,3.8,3.6,8.2,5.3,2.9,2.6,1.6
2001-12-01,7.7,5.2,10.1,5.1,5.7,5.8,5.7,2.9579999999999997,9.7,5.9,4.4,3.7,3.9,8.3,4.9,3.0,2.2,1.6
2001-11-01,7.3,5.4,9.8,4.9,5.5,5.7,5.4,2.793,9.3,5.7,4.5,3.6,3.5,8.0,5.0,2.9,2.6,1.3
2001-10-01,7.1,5.3,9.5,4.7,5.3,5.4,5.2,2.5380000000000003,9.1,5.2,4.2,3.7,3.5,7.6,4.7,2.6,2.5,1.4
2001-09-01,6.7,5.5,8.9,4.3,5.0,4.9,5.0,2.107,8.4,4.8,4.0,3.2,3.3,7.7,4.4,2.5,2.5,1.0
2001-08-01,6.5,5.7,9.1,4.3,4.9,5.0,4.8,2.15,8.9,4.8,3.7,3.3,3.0,7.2,4.4,2.3,2.7,1.9
2001-07-01,6.2,4.5,8.0,4.0,4.6,4.6,4.5,1.8399999999999999,7.9,4.3,3.7,3.0,2.9,6.8,4.1,2.2,2.7,1.6
2001-06-01,6.6,4.7,8.3,4.0,4.5,4.6,4.4,1.8399999999999999,8.2,4.5,3.5,2.8,2.7,6.9,3.8,2.2,2.1,1.1
2001-05-01,6.3,3.6,7.9,3.8,4.3,4.4,4.2,1.672,8.1,4.3,3.4,2.8,2.6,6.6,3.9,2.1,1.7,0.9
2001-04-01,6.4,3.3,8.0,3.9,4.4,4.5,4.3,1.755,8.1,4.3,3.1,2.9,2.7,6.8,3.7,2.1,1.5,0.6
2001-03-01,6.2,3.2,8.3,3.7,4.3,4.3,4.2,1.591,7.6,4.1,3.2,2.8,2.7,6.8,3.8,2.0,1.7,0.7
2001-02-01,6.1,3.3,7.7,3.7,4.2,4.3,4.2,1.591,7.4,4.0,3.1,2.8,2.8,7.5,3.7,1.6,1.7,0.3
2001-01-01,5.8,3.8,8.2,3.6,4.2,4.2,4.1,1.5120000000000002,7.3,4.1,3.1,2.7,2.7,6.7,3.8,1.6,1.4,0.4
2000-12-01,5.7,2.7,7.4,3.5,3.9,4.0,3.8,1.4000000000000001,7.0,3.7,2.9,2.5,2.4,5.9,3.5,1.5,1.3,0.7
2000-11-01,6.0,3.3,7.3,3.5,3.9,3.9,4.0,1.365,6.8,3.7,2.9,2.4,2.8,6.5,3.5,1.5,1.4,0.9
2000-10-01,5.1,3.3,7.3,3.4,3.9,3.9,3.9,1.3259999999999998,6.7,3.7,2.8,2.5,2.7,6.4,3.6,1.6,1.6,0.5
2000-09-01,5.8,3.3,7.3,3.5,3.9,3.9,4.0,1.365,6.5,3.7,2.9,2.6,2.7,6.2,3.5,1.9,2.1,0.7
2000-08-01,5.9,3.8,7.9,3.6,4.1,3.9,4.3,1.404,6.6,3.8,3.1,2.7,2.7,6.2,3.7,1.9,2.2,1.3
2000-07-01,5.8,4.1,7.7,3.5,4.0,3.9,4.2,1.365,7.0,3.9,3.1,2.5,2.5,6.4,3.4,1.7,2.3,0.7
2000-06-01,5.6,4.9,7.8,3.4,4.0,3.8,4.1,1.2919999999999998,7.5,3.6,3.1,2.5,2.3,6.3,3.4,1.6,1.6,0.7
2000-05-01,5.8,3.5,7.7,3.5,4.0,3.9,4.2,1.365,8.0,3.8,3.0,2.4,2.5,6.9,3.4,1.6,1.0,0.8
2000-04-01,5.5,3.1,7.0,3.4,3.8,3.7,4.0,1.258,7.2,3.5,3.0,2.1,2.3,6.2,3.3,1.5,1.2,0.6
2000-03-01,6.1,4.1,7.4,3.5,4.0,3.8,4.3,1.3299999999999998,7.4,3.7,3.2,2.2,2.7,6.6,3.3,1.7,1.7,0.9
2000-02-01,5.7,3.4,8.1,3.6,4.1,4.1,4.1,1.476,7.6,3.6,3.1,2.4,2.8,6.0,3.4,1.6,1.6,1.4
2000-01-01,5.6,4.0,8.2,3.4,4.0,3.9,4.1,1.3259999999999998,7.5,3.6,3.0,2.6,2.7,6.4,3.4,1.8,1.6,1.4
1999-12-01,5.8,,7.8,3.5,4.0,4.0,4.1,1.4000000000000001,7.3,3.6,2.8,2.7,2.6,5.8,3.5,1.7,,
1999-11-01,6.0,,8.0,3.5,4.1,4.0,4.2,1.4000000000000001,7.6,3.8,2.7,2.6,2.6,6.4,3.2,1.7,,
1999-10-01,6.4,,8.4,3.5,4.1,4.1,4.1,1.4349999999999998,7.7,3.9,2.9,2.5,2.6,6.6,3.4,1.7,,
1999-09-01,6.7,,8.5,3.6,4.2,4.1,4.4,1.476,7.4,3.9,3.1,2.5,2.6,6.9,3.7,1.7,,
1999-08-01,6.5,,7.7,3.7,4.2,4.1,4.3,1.517,7.4,3.9,3.2,2.5,2.7,7.1,3.5,1.6,,
1999-07-01,6.5,,8.7,3.7,4.3,4.2,4.5,1.5540000000000003,7.8,4.1,3.1,2.6,3.0,6.9,3.6,1.8,,
1999-06-01,6.6,,7.7,3.8,4.3,4.2,4.4,1.5959999999999999,7.6,4.0,3.3,2.3,3.1,6.8,3.8,2.0,,
1999-05-01,6.7,,7.4,3.7,4.2,4.2,4.2,1.5540000000000003,7.4,3.9,3.2,2.5,2.8,6.8,3.5,1.9,,
1999-04-01,7.0,,7.8,3.8,4.3,4.1,4.6,1.5579999999999998,7.5,4.1,3.1,2.6,2.9,6.9,3.5,2.0,,
1999-03-01,5.8,,8.0,3.6,4.2,3.9,4.4,1.404,7.2,4.1,2.9,2.5,2.8,6.1,3.5,1.9,,
1999-02-01,6.7,,8.2,3.8,4.4,4.3,4.5,1.6340000000000001,7.7,4.2,3.2,2.8,2.8,7.5,3.5,1.9,,
1999-01-01,6.7,,7.8,3.8,4.3,4.2,4.4,1.5959999999999999,7.1,4.1,3.0,2.6,2.8,7.1,3.5,1.8,,
1998-12-01,7.7,,7.7,3.8,4.4,4.3,4.4,1.6340000000000001,7.2,4.1,3.3,2.6,2.9,6.9,3.8,1.8,,
1998-11-01,7.1,,8.6,3.8,4.4,4.3,4.6,1.6340000000000001,6.8,4.2,3.3,2.7,3.0,7.1,3.9,1.9,,
1998-10-01,7.2,,8.6,3.9,4.5,4.4,4.7,1.7160000000000002,7.3,4.7,3.3,2.6,2.7,6.9,4.0,1.9,,
1998-09-01,7.3,,9.1,3.9,4.6,4.6,4.6,1.7939999999999998,8.4,4.4,3.2,2.7,2.7,6.9,4.1,1.7,,
1998-08-01,7.4,,8.8,3.9,4.5,4.4,4.6,1.7160000000000002,8.4,4.3,3.2,2.7,2.7,7.1,3.9,1.8,,
1998-07-01,7.3,,9.5,3.8,4.5,4.6,4.5,1.7479999999999996,8.1,4.4,3.3,2.8,2.8,7.2,4.1,1.7,,
1998-06-01,7.4,,8.8,3.9,4.5,4.4,4.6,1.7160000000000002,8.0,4.3,3.4,2.7,2.6,7.2,4.0,1.7,,
1998-05-01,6.9,,8.9,3.8,4.4,4.3,4.5,1.6340000000000001,7.6,4.2,3.4,2.6,2.6,7.0,3.7,1.7,,
1998-04-01,6.7,,9.1,3.7,4.3,4.1,4.6,1.517,7.5,4.1,3.3,2.8,2.6,7.2,3.9,1.7,,
1998-03-01,6.9,,9.2,4.0,4.7,4.6,4.8,1.8399999999999999,7.9,4.7,3.5,2.9,2.7,7.1,4.2,1.8,,
1998-02-01,6.9,,9.3,3.9,4.6,4.5,4.8,1.755,8.4,4.3,3.4,3.1,2.6,7.1,4.0,1.9,,
1998-01-01,7.1,,9.4,4.0,4.6,4.5,4.8,1.7999999999999998,9.1,4.2,3.7,2.8,2.7,7.0,4.0,1.9,,
1997-12-01,7.3,,10.0,3.9,4.7,4.7,4.8,1.8330000000000002,8.5,4.3,3.8,2.9,2.7,7.5,4.0,1.8,,
1997-11-01,7.0,,9.5,3.9,4.6,4.6,4.7,1.7939999999999998,8.5,4.3,3.5,2.7,2.7,7.4,3.8,1.7,,
1997-10-01,7.8,,9.5,4.1,4.7,4.7,4.7,1.9269999999999998,8.6,4.4,3.7,2.9,2.9,7.8,4.1,1.9,,
1997-09-01,7.4,,9.5,4.2,4.9,4.7,5.0,1.974,8.3,4.6,3.7,3.1,3.0,8.0,4.1,2.1,,
1997-08-01,7.2,,9.4,4.2,4.8,4.8,4.9,2.016,8.1,4.7,3.6,2.9,3.1,7.6,4.2,2.1,,
1997-07-01,7.9,,9.5,4.2,4.9,4.8,5.0,2.016,7.7,4.7,3.6,3.0,3.0,7.7,4.2,2.1,,
1997-06-01,7.5,,10.8,4.2,5.0,5.0,5.0,2.1,8.3,4.7,3.7,3.1,3.2,8.2,4.3,2.0,,
1997-05-01,7.7,,10.3,4.1,4.9,4.6,5.2,1.8859999999999995,8.2,4.8,3.7,3.0,3.1,8.5,4.2,2.2,,
1997-04-01,8.2,,10.2,4.3,5.1,5.1,5.0,2.1929999999999996,9.0,4.8,3.8,3.0,3.0,8.4,4.3,2.0,,
1997-03-01,8.3,,10.5,4.4,5.2,5.1,5.2,2.244,8.9,4.9,4.0,3.1,3.2,8.3,4.4,2.0,,
1997-02-01,8.2,,10.7,4.5,5.2,5.1,5.4,2.295,8.6,5.1,4.2,3.2,3.1,8.8,4.6,2.1,,
1997-01-01,8.4,,10.8,4.5,5.3,5.3,5.3,2.385,9.5,4.9,4.2,3.2,3.1,8.8,4.5,2.1,,
1996-12-01,7.4,,10.5,4.6,5.4,5.0,5.7,2.3,9.1,5.1,4.1,3.4,3.4,8.3,4.5,2.3,,
1996-11-01,8.5,,10.6,4.6,5.4,5.3,5.4,2.4379999999999997,9.1,5.1,4.4,3.2,3.0,8.4,4.6,2.3,,
1996-10-01,8.0,,10.7,4.5,5.2,5.1,5.4,2.295,8.9,4.9,4.1,3.3,3.2,7.8,4.6,2.2,,
