Date,Unemp_Hispanic,Unemp_Asian,Unemp_Black,Unemp_White,Unemp_Civilian,Unemp_Men,Unemp_Women,Unemp_White_Men,20-24,25-34,35-44,45-54,55 and up,"Unemp (>25, less than HS)","Unemp (>25, HS)","Unemp (>25, College)","Unemp (>25, Master)","Unemp (>25, Doctoral)"
1966-04-01,,,,3.3,3.8,3.1,4.8,1.0230000000000001,5.4,3.1,2.4,2.2,2.5,,,,,
1966-03-01,,,,3.4,3.8,3.3,4.8,1.1219999999999999,5.4,3.3,2.4,2.3,2.7,,,,,
1966-02-01,,,,3.4,3.8,3.3,4.7,1.1219999999999999,5.0,3.0,2.6,2.4,2.8,,,,,
1966-01-01,,,,3.5,4.0,3.4,5.0,1.1900000000000002,5.5,3.4,2.7,2.3,2.8,,,,,
1965-12-01,,,,3.6,4.0,3.4,5.1,1.2240000000000002,5.9,3.3,2.8,2.4,2.7,,,,,
1965-11-01,,,,3.7,4.1,3.4,5.4,1.258,6.4,3.3,2.9,2.5,3.0,,,,,
1965-10-01,,,,3.8,4.2,3.7,5.1,1.4060000000000001,5.7,3.3,3.0,2.6,2.9,,,,,
1965-09-01,,,,3.8,4.3,3.7,5.4,1.4060000000000001,5.7,3.7,3.0,2.6,2.9,,,,,
1965-08-01,,,,4.0,4.4,3.9,5.2,1.5599999999999998,6.4,3.4,3.1,2.9,3.3,,,,,
1965-07-01,,,,3.9,4.4,3.9,5.3,1.521,6.5,3.7,2.9,2.8,3.1,,,,,
1965-06-01,,,,4.2,4.6,3.9,5.7,1.638,7.0,3.4,3.4,2.7,3.4,,,,,
1965-05-01,,,,4.2,4.6,4.1,5.5,1.722,7.2,3.5,3.8,2.8,3.0,,,,,
1965-04-01,,,,4.4,4.8,4.3,5.9,1.8920000000000003,7.5,4.0,3.4,2.6,3.5,,,,,
1965-03-01,,,,4.3,4.7,4.1,5.9,1.763,7.2,4.0,3.3,3.0,3.3,,,,,
1965-02-01,,,,4.5,5.1,4.3,6.4,1.9349999999999998,7.5,4.4,3.6,3.1,3.5,,,,,
1965-01-01,,,,4.3,4.9,4.3,5.9,1.849,7.4,4.2,3.5,3.0,3.1,,,,,
1964-12-01,,,,4.5,5.0,4.3,6.2,1.9349999999999998,7.5,4.4,3.5,3.1,3.0,,,,,
1964-11-01,,,,4.3,4.8,4.3,5.9,1.849,7.6,4.2,3.5,3.2,3.2,,,,,
1964-10-01,,,,4.6,5.1,4.5,6.1,2.07,8.5,4.1,3.6,3.3,3.8,,,,,
1964-09-01,,,,4.5,5.1,4.6,6.0,2.07,8.0,4.0,3.4,3.2,4.0,,,,,
1964-08-01,,,,4.4,5.0,4.5,5.9,1.9800000000000002,8.0,4.0,3.3,3.5,3.6,,,,,
1964-07-01,,,,4.3,4.9,4.4,6.0,1.8920000000000003,8.0,4.0,3.4,3.5,3.5,,,,,
1964-06-01,,,,4.7,5.2,4.7,6.2,2.209,8.3,4.4,3.3,3.6,3.7,,,,,
1964-05-01,,,,4.5,5.1,4.5,6.3,2.025,8.3,4.1,3.6,3.3,3.7,,,,,
1964-04-01,,,,4.8,5.3,4.8,6.4,2.304,8.5,4.4,3.8,3.8,3.9,,,,,
1964-03-01,,,,4.9,5.4,4.8,6.6,2.352,8.7,4.5,3.8,3.6,4.0,,,,,
1964-02-01,,,,4.9,5.4,4.8,6.5,2.352,9.1,4.5,3.9,3.5,4.2,,,,,
1964-01-01,,,,5.0,5.6,5.0,6.6,2.5,9.1,4.8,3.9,3.8,4.0,,,,,
1963-12-01,,,,5.0,5.5,5.0,6.4,2.5,8.6,5.1,4.2,3.3,4.2,,,,,
1963-11-01,,,,5.0,5.7,5.3,6.6,2.65,8.8,5.7,4.2,3.5,4.1,,,,,
1963-10-01,,,,4.8,5.5,5.0,6.6,2.4,9.3,4.9,3.8,3.5,3.9,,,,,
1963-09-01,,,,4.8,5.5,4.9,6.6,2.352,9.1,5.0,3.4,3.7,3.8,,,,,
1963-08-01,,,,4.8,5.4,4.9,6.3,2.352,8.9,5.0,3.8,3.9,3.6,,,,,
1963-07-01,,,,5.1,5.6,5.1,6.6,2.601,8.9,4.8,4.0,3.8,3.9,,,,,
1963-06-01,,,,4.9,5.6,5.1,6.4,2.4989999999999997,8.8,4.9,3.9,3.6,4.2,,,,,
1963-05-01,,,,5.2,5.9,5.4,6.7,2.8080000000000003,8.5,5.3,4.0,4.1,4.4,,,,,
1963-04-01,,,,5.1,5.7,5.4,6.2,2.754,8.8,5.1,4.0,4.0,4.2,,,,,
1963-03-01,,,,5.0,5.7,5.4,6.2,2.7,8.5,5.3,4.2,4.0,4.0,,,,,
1963-02-01,,,,5.3,5.9,5.7,6.5,3.021,8.7,5.7,4.4,3.9,4.4,,,,,
1963-01-01,,,,5.0,5.7,5.4,6.4,2.7,8.7,5.3,4.1,4.4,4.2,,,,,
1962-12-01,,,,4.8,5.5,5.1,6.2,2.448,8.8,5.1,3.7,4.3,4.5,,,,,
1962-11-01,,,,5.0,5.7,5.3,6.3,2.65,9.0,5.0,4.0,4.0,4.7,,,,,
1962-10-01,,,,4.8,5.4,5.0,6.1,2.4,9.0,5.0,3.8,3.3,4.7,,,,,
1962-09-01,,,,5.0,5.6,5.2,6.3,2.6,9.2,5.1,4.1,4.1,4.5,,,,,
1962-08-01,,,,5.0,5.7,5.3,6.4,2.65,10.3,5.2,4.3,3.9,4.3,,,,,
1962-07-01,,,,4.8,5.4,5.1,6.1,2.448,9.2,5.0,4.3,3.8,3.9,,,,,
1962-06-01,,,,4.8,5.5,5.3,5.8,2.5439999999999996,8.3,5.0,4.4,4.1,4.1,,,,,
1962-05-01,,,,4.8,5.5,5.2,6.0,2.496,8.7,5.0,4.0,4.1,4.3,,,,,
1962-04-01,,,,4.7,5.6,5.2,6.2,2.444,8.5,5.3,4.4,4.2,3.8,,,,,
1962-03-01,,,,4.8,5.6,5.2,6.3,2.496,9.1,5.1,4.1,4.1,3.9,,,,,
1962-02-01,,,,4.8,5.5,5.2,6.2,2.496,8.4,4.8,4.1,4.2,4.0,,,,,
1962-01-01,,,,5.1,5.8,5.4,6.7,2.754,9.2,5.3,4.4,4.0,4.5,,,,,
1961-12-01,,,,5.3,6.0,5.7,6.4,3.021,9.6,5.2,4.6,4.4,4.9,,,,,
1961-11-01,,,,5.4,6.1,5.8,6.6,3.132,9.1,6.0,4.5,4.5,4.7,,,,,
1961-10-01,,,,5.7,6.5,6.1,7.2,3.4769999999999994,9.9,6.1,5.0,4.5,5.3,,,,,
1961-09-01,,,,5.9,6.7,6.3,7.3,3.717,9.7,5.8,5.1,4.8,5.7,,,,,
1961-08-01,,,,5.9,6.6,6.4,7.0,3.7760000000000002,10.0,6.1,5.3,4.6,5.6,,,,,
1961-07-01,,,,6.3,7.0,6.6,7.7,4.1579999999999995,10.6,6.5,5.2,5.4,5.9,,,,,
1961-06-01,,,,6.2,6.9,6.5,7.6,4.03,10.6,6.5,5.5,5.3,5.5,,,,,
1961-05-01,,,,6.3,7.1,6.9,7.4,4.347,11.1,6.7,5.8,5.4,5.5,,,,,
1961-04-01,,,,6.2,7.0,6.8,7.4,4.215999999999999,12.9,6.3,5.3,5.1,5.5,,,,,
1961-03-01,,,,6.2,6.9,6.6,7.4,4.0920000000000005,10.8,6.3,5.4,5.1,5.2,,,,,
1961-02-01,,,,6.2,6.9,6.6,7.3,4.0920000000000005,10.5,6.7,5.3,5.4,4.9,,,,,
1961-01-01,,,,5.9,6.6,6.5,6.9,3.8350000000000004,10.0,6.2,5.1,5.1,4.9,,,,,
1960-12-01,,,,5.9,6.6,6.3,7.0,3.717,10.6,6.4,5.1,5.4,4.5,,,,,
1960-11-01,,,,5.5,6.1,6.0,6.5,3.3000000000000003,10.0,6.2,4.8,4.6,4.3,,,,,
1960-10-01,,,,5.5,6.1,5.9,6.4,3.245,8.6,5.9,4.7,4.8,4.5,,,,,
1960-09-01,,,,5.1,5.5,5.5,5.7,2.8049999999999997,8.4,5.5,4.1,4.1,4.0,,,,,
1960-08-01,,,,5.1,5.6,5.6,5.8,2.8559999999999994,8.5,5.6,4.1,4.2,4.3,,,,,
1960-07-01,,,,4.9,5.5,5.3,5.8,2.5970000000000004,8.6,5.5,4.1,4.0,4.0,,,,,
1960-06-01,,,,4.8,5.4,5.2,5.7,2.496,8.3,5.1,4.0,3.8,4.1,,,,,
1960-05-01,,,,4.6,5.1,5.0,5.5,2.3,8.4,4.4,4.0,3.8,3.7,,,,,
1960-04-01,,,,4.6,5.2,5.0,5.5,2.3,8.5,5.0,3.7,3.7,4.0,,,,,
1960-03-01,,,,4.8,5.4,5.3,5.8,2.5439999999999996,8.5,4.8,3.9,4.1,4.2,,,,,
1960-02-01,,,,4.3,4.8,4.6,5.4,1.978,8.1,4.3,3.5,3.5,3.9,,,,,
1960-01-01,,,,4.6,5.2,5.0,5.7,2.3,8.2,4.6,3.8,3.9,4.2,,,,,
1959-12-01,,,,4.7,5.3,5.0,5.8,2.35,8.1,5.0,3.8,3.9,4.3,,,,,
1959-11-01,,,,5.3,5.8,5.9,5.8,3.127,8.6,5.2,4.9,4.4,4.4,,,,,
1959-10-01,,,,5.0,5.7,5.5,6.1,2.75,8.4,5.2,4.1,4.6,4.5,,,,,
1959-09-01,,,,4.9,5.5,5.5,5.6,2.6950000000000003,8.7,5.1,4.2,4.1,4.2,,,,,
1959-08-01,,,,4.6,5.2,5.1,5.6,2.3459999999999996,7.7,4.5,4.1,4.1,3.8,,,,,
1959-07-01,,,,4.5,5.1,4.9,5.7,2.205,7.7,4.4,3.9,4.0,4.3,,,,,
1959-06-01,,,,4.4,5.0,4.7,5.6,2.0680000000000005,8.1,4.4,3.8,3.9,3.9,,,,,
1959-05-01,,,,4.5,5.1,4.8,5.8,2.1599999999999997,7.0,4.7,3.8,3.7,4.4,,,,,
1959-04-01,,,,4.7,5.2,4.8,6.1,2.2560000000000002,7.8,4.6,3.9,4.0,4.3,,,,,
1959-03-01,,,,4.9,5.6,5.3,6.2,2.5970000000000004,9.3,5.3,4.2,4.2,4.5,,,,,
1959-02-01,,,,5.2,5.9,5.8,6.0,3.016,9.9,5.7,4.7,4.4,4.8,,,,,
1959-01-01,,,,5.3,6.0,5.9,6.2,3.127,9.8,5.7,4.6,4.4,4.8,,,,,
1958-12-01,,,,5.5,6.2,6.2,6.2,3.4099999999999997,10.1,6.0,5.0,4.4,5.3,,,,,
1958-11-01,,,,5.5,6.2,6.3,6.0,3.465,9.4,6.0,4.7,4.3,5.2,,,,,
1958-10-01,,,,6.0,6.7,6.7,6.7,4.02,11.0,6.4,5.2,5.1,5.6,,,,,
1958-09-01,,,,6.4,7.1,7.1,7.0,4.544,11.2,6.6,5.6,5.3,5.6,,,,,
1958-08-01,,,,6.7,7.4,7.5,7.2,5.025,11.8,7.3,5.9,6.0,5.8,,,,,
1958-07-01,,,,6.8,7.5,7.6,7.3,5.167999999999999,12.3,7.5,5.9,5.8,5.3,,,,,
1958-06-01,,,,6.6,7.3,7.4,7.1,4.8839999999999995,11.8,7.7,5.9,6.0,5.2,,,,,
1958-05-01,,,,6.7,7.4,7.5,7.3,5.025,12.1,7.6,6.0,5.7,5.1,,,,,
1958-04-01,,,,6.7,7.4,7.3,7.6,4.890999999999999,12.7,7.6,5.9,5.7,5.2,,,,,
1958-03-01,,,,5.9,6.7,6.7,6.6,3.9530000000000003,11.3,6.8,5.5,5.0,4.9,,,,,
1958-02-01,,,,5.7,6.4,6.3,6.6,3.5909999999999997,10.8,6.3,5.6,4.8,4.6,,,,,
1958-01-01,,,,5.2,5.8,5.7,5.9,2.964,9.9,5.7,4.5,4.2,4.1,,,,,
1957-12-01,,,,4.7,5.2,5.2,5.1,2.444,8.5,5.0,4.0,4.0,3.9,,,,,
1957-11-01,,,,4.6,5.1,5.2,5.1,2.3919999999999995,9.1,4.6,3.8,4.0,3.8,,,,,
1957-10-01,,,,4.0,4.5,4.4,4.6,1.76,7.4,4.1,3.7,3.6,3.6,,,,,
1957-09-01,,,,3.9,4.4,4.3,4.6,1.677,7.2,4.0,3.4,3.4,3.5,,,,,
1957-08-01,,,,3.7,4.1,3.9,4.7,1.443,7.2,3.8,2.8,3.1,3.2,,,,,
1957-07-01,,,,3.7,4.2,3.8,4.8,1.4060000000000001,6.3,4.0,2.9,3.0,3.3,,,,,
1957-06-01,,,,3.7,4.3,4.0,4.8,1.48,7.3,3.9,3.2,3.1,3.3,,,,,
1957-05-01,,,,3.6,4.1,3.8,4.7,1.3679999999999999,6.7,3.7,2.7,2.9,3.5,,,,,
1957-04-01,,,,3.5,3.9,3.8,4.2,1.3299999999999998,6.6,3.7,2.9,2.7,3.1,,,,,
1957-03-01,,,,3.4,3.7,3.5,4.3,1.1900000000000002,5.6,3.2,2.7,2.9,3.2,,,,,
1957-02-01,,,,3.6,3.9,3.6,4.5,1.296,6.9,3.4,2.8,3.1,3.3,,,,,
1957-01-01,,,,3.8,4.2,3.9,4.8,1.4819999999999998,6.8,3.6,3.1,3.4,3.2,,,,,
1956-12-01,,,,3.8,4.2,3.9,4.7,1.4819999999999998,7.3,3.7,3.3,3.4,3.5,,,,,
1956-11-01,,,,3.8,4.3,4.0,4.9,1.52,6.5,3.8,3.1,3.4,3.5,,,,,
1956-10-01,,,,3.4,3.9,3.5,4.7,1.1900000000000002,6.8,3.5,2.8,3.0,3.2,,,,,
1956-09-01,,,,3.5,3.9,3.6,4.6,1.26,6.3,3.8,3.0,3.0,3.2,,,,,
1956-08-01,,,,3.4,4.1,3.7,4.8,1.258,6.7,3.7,3.3,3.0,3.1,,,,,
1956-07-01,,,,3.8,4.4,3.8,5.7,1.444,7.2,4.2,3.3,3.2,3.5,,,,,
1956-06-01,,,,3.7,4.3,4.0,5.1,1.48,7.0,4.1,3.2,2.7,3.7,,,,,
1956-05-01,,,,3.8,4.3,3.9,5.0,1.4819999999999998,6.9,3.7,3.0,3.2,3.7,,,,,
1956-04-01,,,,3.6,4.0,3.6,4.8,1.296,6.6,3.4,2.9,3.1,3.6,,,,,
1956-03-01,,,,3.7,4.2,3.8,5.1,1.4060000000000001,6.7,3.7,2.9,3.7,3.2,,,,,
1956-02-01,,,,3.6,3.9,3.8,4.3,1.3679999999999999,5.6,3.3,2.8,3.6,3.4,,,,,
1956-01-01,,,,3.5,4.0,3.8,4.5,1.3299999999999998,6.3,3.7,3.0,2.8,3.4,,,,,
1955-12-01,,,,3.7,4.2,3.8,4.9,1.4060000000000001,6.1,3.6,3.0,3.4,3.8,,,,,
1955-11-01,,,,3.6,4.2,3.9,4.9,1.404,5.9,3.5,3.2,3.4,3.7,,,,,
1955-10-01,,,,3.7,4.3,3.9,5.1,1.443,6.4,3.7,3.0,3.5,4.5,,,,,
1955-09-01,,,,3.6,4.1,3.7,5.0,1.332,7.4,3.7,2.9,2.7,3.8,,,,,
1955-08-01,,,,3.6,4.2,3.9,4.9,1.404,6.6,3.4,2.9,3.3,4.1,,,,,
1955-07-01,,,,3.6,4.0,3.8,4.6,1.3679999999999999,7.1,3.2,2.9,3.2,3.7,,,,,
1955-06-01,,,,3.7,4.2,3.9,4.7,1.443,7.3,3.3,3.1,3.3,4.1,,,,,
1955-05-01,,,,3.8,4.3,4.0,4.7,1.52,7.2,3.4,3.6,3.1,4.0,,,,,
1955-04-01,,,,4.3,4.7,4.7,4.7,2.0210000000000004,7.2,4.8,3.6,3.9,3.9,,,,,
1955-03-01,,,,4.0,4.6,4.5,4.8,1.7999999999999998,7.0,4.4,3.8,3.3,3.9,,,,,
1955-02-01,,,,4.1,4.7,4.5,5.0,1.8449999999999998,7.5,4.2,3.9,3.4,4.2,,,,,
1955-01-01,,,,4.5,4.9,4.8,5.3,2.1599999999999997,8.1,4.1,4.0,3.7,4.6,,,,,
1954-12-01,,,,4.4,5.0,5.0,5.2,2.1999999999999997,8.2,4.3,4.1,3.9,4.4,,,,,
1954-11-01,,,,4.7,5.3,5.2,5.6,2.444,9.6,5.0,4.1,4.2,4.7,,,,,
1954-10-01,,,,5.1,5.7,5.7,5.8,2.907,9.0,6.1,4.6,4.5,4.7,,,,,
1954-09-01,,,,5.9,6.1,6.0,6.4,3.540000000000001,10.7,5.8,5.7,4.4,4.5,,,,,
1954-08-01,,,,5.6,6.0,6.0,6.2,3.359999999999999,9.1,6.0,4.9,4.5,4.6,,,,,
1954-07-01,,,,5.3,5.8,5.6,6.3,2.9679999999999995,9.1,5.5,4.7,4.6,4.6,,,,,
1954-06-01,,,,5.0,5.6,5.3,6.2,2.65,8.8,5.5,4.9,4.8,4.6,,,,,
1954-05-01,,,,5.3,5.9,5.7,6.3,3.021,9.4,5.9,4.9,4.7,4.7,,,,,
1954-04-01,,,,5.5,5.9,5.6,6.4,3.0799999999999996,9.8,5.5,4.4,4.8,4.7,,,,,
1954-03-01,,,,5.0,5.7,5.3,6.4,2.65,9.2,5.4,4.3,4.5,4.6,,,,,
1954-02-01,,,,4.9,5.2,4.9,5.9,2.4010000000000002,9.2,4.8,4.1,4.0,3.8,,,,,
1954-01-01,,,,4.5,4.9,4.4,5.9,1.9800000000000002,8.7,4.3,3.7,3.8,3.6,,,,,
1953-12-01,,,,,4.5,4.2,5.1,,8.3,4.0,3.3,3.4,3.5,,,,,
1953-11-01,,,,,3.5,3.4,3.7,,6.0,3.4,2.5,2.8,3.1,,,,,
1953-10-01,,,,,3.1,2.9,3.6,,4.3,2.9,2.5,2.5,2.4,,,,,
1953-09-01,,,,,2.9,2.7,3.4,,5.1,2.4,2.1,2.6,2.8,,,,,
1953-08-01,,,,,2.7,2.5,3.0,,5.2,2.2,2.0,1.6,2.3,,,,,
1953-07-01,,,,,2.6,2.5,2.9,,3.7,2.1,2.0,1.9,2.7,,,,,
1953-06-01,,,,,2.5,2.4,2.8,,4.2,2.2,1.9,2.1,2.0,,,,,
1953-05-01,,,,,2.5,2.5,2.7,,3.8,2.5,1.9,2.3,2.0,,,,,
1953-04-01,,,,,2.7,2.6,3.0,,4.6,2.3,2.1,2.0,2.4,,,,,
1953-03-01,,,,,2.6,2.3,3.2,,4.2,1.9,2.1,2.0,2.5,,,,,
1953-02-01,,,,,2.6,2.4,2.9,,3.6,2.3,1.7,2.1,2.6,,,,,
1953-01-01,,,,,2.9,2.8,3.1,,4.0,2.8,2.1,2.3,2.5,,,,,
1952-12-01,,,,,2.7,2.5,3.1,,4.7,2.2,1.8,1.9,2.3,,,,,
1952-11-01,,,,,2.8,2.5,3.4,,4.1,2.6,2.2,2.1,2.1,,,,,
1952-10-01,,,,,3.0,2.6,3.8,,4.8,2.6,2.3,2.1,2.3,,,,,
1952-09-01,,,,,3.1,3.0,3.3,,5.9,2.9,1.9,2.2,2.7,,,,,
1952-08-01,,,,,3.4,3.2,3.8,,5.0,2.9,2.8,2.5,3.0,,,,,
1952-07-01,,,,,3.2,3.0,3.7,,4.7,2.8,2.5,2.4,2.8,,,,,
1952-06-01,,,,,3.0,2.8,3.5,,4.3,2.4,2.3,2.7,2.5,,,,,
1952-05-01,,,,,3.0,2.6,3.9,,4.4,2.5,2.1,2.3,2.7,,,,,
1952-04-01,,,,,2.9,2.7,3.5,,4.5,2.6,2.2,2.1,2.6,,,,,
1952-03-01,,,,,2.9,2.7,3.5,,4.4,2.2,2.1,2.5,2.6,,,,,
1952-02-01,,,,,3.1,2.8,3.8,,4.4,2.8,2.6,2.3,2.6,,,,,
1952-01-01,,,,,3.2,2.8,3.9,,4.2,2.9,2.3,2.4,2.5,,,,,
1951-12-01,,,,,3.1,2.7,4.2,,3.8,3.0,2.4,2.6,2.8,,,,,
1951-11-01,,,,,3.5,3.1,4.5,,4.7,3.1,2.8,2.6,3.3,,,,,
1951-10-01,,,,,3.5,3.1,4.5,,4.4,3.3,2.6,2.8,3.6,,,,,
1951-09-01,,,,,3.3,2.8,4.6,,4.2,3.2,2.5,3.2,2.7,,,,,
1951-08-01,,,,,3.1,2.8,3.9,,3.5,2.9,2.5,2.8,2.4,,,,,
1951-07-01,,,,,3.1,2.7,4.0,,4.1,2.7,2.3,2.6,2.7,,,,,
1951-06-01,,,,,3.2,2.8,4.3,,4.1,2.7,2.4,2.8,3.1,,,,,
1951-05-01,,,,,3.0,2.5,4.2,,3.7,2.7,2.3,2.7,2.9,,,,,
1951-04-01,,,,,3.1,2.5,4.4,,4.1,2.6,2.2,2.5,3.1,,,,,
1951-03-01,,,,,3.4,2.7,4.9,,4.3,3.1,2.5,2.6,3.1,,,,,
1951-02-01,,,,,3.4,3.0,4.5,,3.9,3.1,2.6,2.6,3.8,,,,,
1951-01-01,,,,,3.7,3.3,4.6,,4.5,3.2,3.0,2.8,3.8,,,,,
1950-12-01,,,,,4.3,3.8,5.2,,5.1,3.8,3.2,3.1,4.2,,,,,
1950-11-01,,,,,4.2,3.7,5.2,,5.7,3.8,3.1,3.3,4.0,,,,,
1950-10-01,,,,,4.2,3.9,4.8,,4.8,3.5,3.0,3.5,4.1,,,,,
1950-09-01,,,,,4.4,4.2,5.1,,7.4,3.7,3.3,3.4,3.8,,,,,
1950-08-01,,,,,4.5,4.3,4.8,,6.4,3.9,3.3,3.5,4.0,,,,,
1950-07-01,,,,,5.0,4.8,5.6,,7.2,4.8,3.6,4.1,4.3,,,,,
1950-06-01,,,,,5.4,5.1,6.1,,7.7,5.0,3.7,4.1,5.5,,,,,
1950-05-01,,,,,5.5,5.4,5.8,,8.1,5.3,4.2,4.1,4.7,,,,,
1950-04-01,,,,,5.8,5.9,5.4,,8.4,5.2,4.3,4.6,5.5,,,,,
1950-03-01,,,,,6.3,6.1,6.7,,8.9,5.7,4.7,5.0,5.3,,,,,
1950-02-01,,,,,6.4,6.2,6.8,,9.9,5.7,4.4,5.3,5.2,,,,,
1950-01-01,,,,,6.5,6.4,6.9,,10.4,6.0,4.1,5.3,5.3,,,,,
1949-12-01,,,,,6.6,6.5,6.8,,9.4,6.1,5.0,4.9,5.5,,,,,
1949-11-01,,,,,6.4,6.5,6.3,,9.9,5.8,5.1,4.8,5.5,,,,,
1949-10-01,,,,,7.9,8.4,6.8,,11.2,8.3,5.8,5.8,5.9,,,,,
1949-09-01,,,,,6.6,6.5,6.8,,10.2,5.7,5.2,4.5,6.3,,,,,
1949-08-01,,,,,6.8,6.8,6.8,,11.1,5.9,5.1,4.7,6.2,,,,,
1949-07-01,,,,,6.7,6.7,6.8,,10.6,6.1,4.9,4.7,6.1,,,,,
1949-06-01,,,,,6.2,6.2,6.2,,9.7,6.1,4.4,4.2,5.3,,,,,
1949-05-01,,,,,6.1,6.1,6.0,,9.7,5.5,4.4,4.3,5.3,,,,,
1949-04-01,,,,,5.3,5.3,5.5,,8.1,4.9,3.9,3.8,4.4,,,,,
1949-03-01,,,,,5.0,5.1,4.6,,7.8,4.1,3.6,3.5,4.3,,,,,
1949-02-01,,,,,4.7,4.6,4.8,,7.5,4.0,3.5,3.5,4.0,,,,,
1949-01-01,,,,,4.3,4.2,4.4,,6.7,3.8,3.0,3.2,3.5,,,,,
1948-12-01,,,,,4.0,3.9,4.2,,6.4,3.3,2.7,3.2,3.9,,,,,
1948-11-01,,,,,3.8,3.7,3.9,,5.4,3.5,2.5,2.7,3.7,,,,,
1948-10-01,,,,,3.7,3.6,4.0,,5.2,3.4,2.5,2.6,3.2,,,,,
1948-09-01,,,,,3.8,3.7,4.1,,5.5,3.4,2.7,3.2,3.2,,,,,
1948-08-01,,,,,3.9,3.6,4.4,,5.7,3.6,2.8,2.7,3.3,,,,,
1948-07-01,,,,,3.6,3.4,4.2,,6.2,2.9,2.5,2.5,2.8,,,,,
1948-06-01,,,,,3.6,3.3,4.3,,6.0,3.0,2.6,2.4,2.8,,,,,
1948-05-01,,,,,3.5,3.5,3.7,,6.6,3.0,2.6,2.4,3.1,,,,,
1948-04-01,,,,,3.9,3.8,4.3,,6.8,3.4,2.9,2.6,3.0,,,,,
1948-03-01,,,,,4.0,3.8,4.4,,7.6,2.9,2.7,2.6,3.0,,,,,
1948-02-01,,,,,3.8,3.6,4.5,,6.3,3.3,2.5,2.8,3.1,,,,,
1948-01-01,,,,,3.4,3.4,3.3,,5.8,3.0,2.0,2.2,2.9,,,,,
